terminal,type,aircode,airname,flightid,gate,date,time,estdate,esttime,location,locationeng,locationcn,status,aircraft,otherport,otherenf,othercn,luggagegate,checkincounter
2,A,AE,華信航空,5108,,2018/08/08,10:25:00,2018/08/08,10:25:00,FOC,Fuzhou,福州,準時ONTIME,,,,,,
2,A,MF,廈門航空,879,,2018/08/08,10:25:00,2018/08/08,10:25:00,FOC,Fuzhou,福州,準時ONTIME,,,,,,","
1,A,7C,濟州航空,2601,,2018/08/08,10:35:00,2018/08/08,10:35:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,A,CI,中華航空,113,,2018/08/08,10:40:00,2018/08/08,10:40:00,HIJ,Hiroshima,廣島,準時ONTIME,,,,,,","
1,A,IT,台灣虎航,231,,2018/08/08,10:40:00,2018/08/08,10:40:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,A,JL,日本航空,5119,,2018/08/08,10:40:00,2018/08/08,10:40:00,HIJ,Hiroshima,廣島,準時ONTIME,,,,,,","
1,A,CX,國泰航空,530,,2018/08/08,10:45:00,2018/08/08,10:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,
1,A,KA,國泰港龍,5530,,2018/08/08,10:45:00,2018/08/08,10:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
1,A,CX,國泰航空,421,,2018/08/08,10:50:00,2018/08/08,10:50:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,A,CZ,南方航空,3023,,2018/08/08,10:50:00,2018/08/08,10:50:00,CGO,Zhengzhou,鄭州,準時ONTIME,,,,,,","
2,A,AE,華信航空,5994,,2018/08/08,10:50:00,2018/08/08,10:50:00,CGO,Zhengzhou,鄭州,準時ONTIME,,,,,,
2,A,BR,長榮航空,113,,2018/08/08,10:55:00,2018/08/08,10:55:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,A,SC,山東航空,4097,,2018/08/08,10:55:00,2018/08/08,10:55:00,TNA,Jinan,濟南/遙牆,準時ONTIME,,,,,,
2,A,SQ,新加坡航空,5813,,2018/08/08,10:55:00,2018/08/08,10:55:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,A,TG,泰國航空,6371,,2018/08/08,10:55:00,2018/08/08,10:55:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,A,NH,全日本空輸,5835,,2018/08/08,10:55:00,2018/08/08,10:55:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,A,BR,長榮航空,2719,,2018/08/08,10:55:00,2018/08/08,10:55:00,TNA,Jinan,濟南/遙牆,準時ONTIME,,,,,,
1,A,JW,香草航空,151,,2018/08/08,11:00:00,2018/08/08,11:00:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
1,A,VJ,越捷航空,940,,2018/08/08,11:00:00,2018/08/08,11:00:00,HAN,Hanoi,河內,準時ONTIME,,,,,,","
2,A,JL,日本航空,813,,2018/08/08,11:05:00,2018/08/08,11:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
1,A,IT,台灣虎航,302,,2018/08/08,11:05:00,2018/08/08,11:05:00,MFM,Macau,澳門,準時ONTIME,,,,,,","
2,A,CI,中華航空,9913,,2018/08/08,11:05:00,2018/08/08,11:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,A,HA,夏威夷航空,5407,,2018/08/08,11:05:00,2018/08/08,11:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,A,MU,東方航空,2049,,2018/08/08,11:10:00,2018/08/08,11:10:00,HFE,Hefei,合肥,準時ONTIME,,,,,,",,"
2,A,CI,中華航空,8028,,2018/08/08,11:10:00,2018/08/08,11:10:00,HFE,Hefei,合肥,準時ONTIME,,,,,,","
2,A,CZ,南方航空,3087,,2018/08/08,11:15:00,2018/08/08,11:15:00,SZX,Shenzhen,深圳,準時ONTIME,,,,,,","
2,A,HX,香港航空,252,,2018/08/08,11:15:00,2018/08/08,11:15:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,CI,中華航空,8528,,2018/08/08,11:15:00,2018/08/08,11:15:00,SZX,Shenzhen,深圳,準時ONTIME,,,,,,","
2,A,BR,長榮航空,2898,,2018/08/08,11:15:00,2018/08/08,11:15:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,CZ,南方航空,3021,,2018/08/08,11:20:00,2018/08/08,11:20:00,KWE,Guiyang,貴陽,準時ONTIME,,,,,,
2,A,CA,中國國際,149,,2018/08/08,11:20:00,2018/08/08,11:20:00,HGH,Hangzhou,杭州,準時ONTIME,,,,,,
2,A,BR,長榮航空,2771,,2018/08/08,11:20:00,2018/08/08,11:20:00,HGH,Hangzhou,杭州,準時ONTIME,,,,,,","
2,A,CI,中華航空,159,,2018/08/08,11:30:00,2018/08/08,11:30:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,A,OZ,韓亞航空,711,,2018/08/08,11:30:00,2018/08/08,11:30:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,A,CZ,南方航空,3009,,2018/08/08,11:30:00,2018/08/08,11:30:00,HRB,Harbin,哈爾濱,準時ONTIME,,,,,,
2,A,JL,日本航空,5101,,2018/08/08,11:30:00,2018/08/08,11:30:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,A,BR,長榮航空,2147,,2018/08/08,11:30:00,2018/08/08,11:30:00,ICN,Incheon,仁川,準時ONTIME,,,,,,","
2,A,BR,長榮航空,892,,2018/08/08,11:40:00,2018/08/08,11:40:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
2,A,HU,海南航空,7987,,2018/08/08,11:40:00,2018/08/08,11:40:00,PEK,Beijing,北京,準時ONTIME,,,,,,","
2,A,HX,香港航空,1892,,2018/08/08,11:40:00,2018/08/08,11:40:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
2,A,CA,中國國際,185,,2018/08/08,11:45:00,2018/08/08,11:45:00,PEK,Beijing,北京,準時ONTIME,,,,,,","
2,A,JL,日本航空,821,,2018/08/08,11:45:00,2018/08/08,11:45:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
1,A,OD,馬印航空,632,,2018/08/08,11:45:00,2018/08/08,11:45:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,
2,A,BR,長榮航空,2761,,2018/08/08,11:45:00,2018/08/08,11:45:00,PEK,Beijing,北京,準時ONTIME,,,,,,
2,A,CI,中華航空,9921,,2018/08/08,11:45:00,2018/08/08,11:45:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
2,A,HA,夏威夷航空,5411,,2018/08/08,11:45:00,2018/08/08,11:45:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
1,A,TG,泰國航空,634,,2018/08/08,11:50:00,2018/08/08,11:50:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,","
1,A,3K,捷星航空,721,,2018/08/08,11:50:00,2018/08/08,11:50:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,
1,A,BR,長榮航空,2218,,2018/08/08,11:50:00,2018/08/08,11:50:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,","
1,A,AC,加拿大航空,6136,,2018/08/08,11:50:00,2018/08/08,11:50:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,
1,A,QF,澳洲航空,5321,,2018/08/08,11:50:00,2018/08/08,11:50:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,
1,A,CX,國泰航空,450,,2018/08/08,11:55:00,2018/08/08,11:55:00,HKG,HongKong,香港,準時ONTIME,,,,,,
1,A,KA,國泰港龍,5450,,2018/08/08,11:55:00,2018/08/08,11:55:00,HKG,HongKong,香港,準時ONTIME,,,,,,
1,A,CX,國泰航空,474,,2018/08/08,12:00:00,2018/08/08,12:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,MU,東方航空,2037,,2018/08/08,12:00:00,2018/08/08,12:00:00,XIY,Xian,西安,準時ONTIME,,,,,,
1,A,KA,國泰港龍,5474,,2018/08/08,12:00:00,2018/08/08,12:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,CI,中華航空,8008,,2018/08/08,12:00:00,2018/08/08,12:00:00,XIY,Xian,西安,準時ONTIME,,,,,,
1,A,CI,中華航空,602,,2018/08/08,12:05:00,2018/08/08,12:05:00,HKG,HongKong,香港,準時ONTIME,,,,,,
1,A,KE,大韓航空,691,,2018/08/08,12:05:00,2018/08/08,12:05:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,A,VN,越南航空,576,,2018/08/08,12:05:00,2018/08/08,12:05:00,HAN,Hanoi,河內,準時ONTIME,,,,,,
1,A,CI,中華航空,9065,,2018/08/08,12:05:00,2018/08/08,12:05:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,A,DL,達美航空,7694,,2018/08/08,12:05:00,2018/08/08,12:05:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,A,CI,中華航空,9122,,2018/08/08,12:05:00,2018/08/08,12:05:00,HAN,Hanoi,河內,準時ONTIME,,,,,,
2,A,CI,中華航空,107,,2018/08/08,12:10:00,2018/08/08,12:10:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
2,A,CI,中華航空,151,,2018/08/08,12:10:00,2018/08/08,12:10:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
1,A,IT,台灣虎航,241,,2018/08/08,12:10:00,2018/08/08,12:10:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
2,A,DL,達美航空,7722,,2018/08/08,12:10:00,2018/08/08,12:10:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
2,A,JL,日本航空,5045,,2018/08/08,12:10:00,2018/08/08,12:10:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
2,A,JL,日本航空,5111,,2018/08/08,12:10:00,2018/08/08,12:10:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
2,A,DL,達美航空,7746,,2018/08/08,12:10:00,2018/08/08,12:10:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
2,A,ZH,深圳航空,9081,,2018/08/08,12:15:00,2018/08/08,12:15:00,NNG,Nanning,南寧,準時ONTIME,,,,,,
1,A,IT,台灣虎航,655,,2018/08/08,12:15:00,2018/08/08,12:15:00,CJU,Jeju,濟州,準時ONTIME,,,,,,
1,A,CX,國泰航空,494,,2018/08/08,12:20:00,2018/08/08,12:20:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,HU,海南航空,7917,,2018/08/08,12:20:00,2018/08/08,12:20:00,LHW,Lanzhou,蘭州,準時ONTIME,,,,,,
1,A,D7,全亞洲航空,378,,2018/08/08,12:20:00,2018/08/08,12:20:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,
1,A,KA,國泰港龍,5494,,2018/08/08,12:20:00,2018/08/08,12:20:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,CI,中華航空,111,,2018/08/08,12:30:00,2018/08/08,12:30:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
2,A,CI,中華航空,121,,2018/08/08,12:30:00,2018/08/08,12:30:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,A,BX,釜山航空,793,,2018/08/08,12:30:00,2018/08/08,12:30:00,PUS,Busan,釜山,準時ONTIME,,,,,,
2,A,MH,馬來西亞,5597,,2018/08/08,12:30:00,2018/08/08,12:30:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,A,JL,日本航空,5125,,2018/08/08,12:30:00,2018/08/08,12:30:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
2,A,JL,日本航空,5133,,2018/08/08,12:30:00,2018/08/08,12:30:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,A,DL,達美航空,7747,,2018/08/08,12:30:00,2018/08/08,12:30:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,A,OZ,韓亞航空,9743,,2018/08/08,12:30:00,2018/08/08,12:30:00,PUS,Busan,釜山,準時ONTIME,,,,,,","
1,A,CX,國泰航空,523,,2018/08/08,12:45:00,2018/08/08,12:45:00,NRT,Tokyo,東京,準時ONTIME,,,,,,","
1,A,CI,中華航空,702,,2018/08/08,12:50:00,2018/08/08,12:50:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,
1,A,PR,菲律賓航空,872,,2018/08/08,12:50:00,2018/08/08,12:50:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,
1,A,CI,中華航空,904,,2018/08/08,12:55:00,2018/08/08,12:55:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,BR,長榮航空,852,,2018/08/08,12:55:00,2018/08/08,12:55:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,HX,香港航空,1852,,2018/08/08,12:55:00,2018/08/08,12:55:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,MU,東方航空,5091,,2018/08/08,13:00:00,2018/08/08,13:00:00,LJG,Lijiang,麗江/三義,準時ONTIME,,,,,,
2,A,AE,華信航空,5011,,2018/08/08,13:00:00,2018/08/08,13:00:00,LJG,Lijiang,麗江/三義,準時ONTIME,,,,,,
2,A,CI,中華航空,550,,2018/08/08,13:05:00,2018/08/08,13:05:00,XUZ,Xuzhou,徐州,準時ONTIME,,,,,,
1,A,TG,泰國航空,632,,2018/08/08,13:05:00,2018/08/08,13:05:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,","
2,A,BR,長榮航空,177,,2018/08/08,13:05:00,2018/08/08,13:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
1,A,JW,香草航空,101,,2018/08/08,13:05:00,2018/08/08,13:05:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
1,A,BR,長榮航空,2222,,2018/08/08,13:05:00,2018/08/08,13:05:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,","
2,A,TG,泰國航空,6355,,2018/08/08,13:05:00,2018/08/08,13:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,A,NH,全日本空輸,5833,,2018/08/08,13:05:00,2018/08/08,13:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
1,A,FE,遠東航空,621,,2018/08/08,13:10:00,2018/08/08,13:10:00,KIJ,Niigata,新潟,準時ONTIME,,,,,,","
1,A,IT,台灣虎航,211,,2018/08/08,13:10:00,2018/08/08,13:10:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
1,A,CI,中華航空,838,,2018/08/08,13:15:00,2018/08/08,13:15:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,","
2,A,SQ,新加坡航空,876,,2018/08/08,13:15:00,2018/08/08,13:15:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,
1,A,PG,曼谷航空,4907,,2018/08/08,13:15:00,2018/08/08,13:15:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,","
2,A,BR,長榮航空,2202,,2018/08/08,13:15:00,2018/08/08,13:15:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,
1,A,CI,中華航空,189,,2018/08/08,13:25:00,2018/08/08,13:25:00,PUS,Busan,釜山,準時ONTIME,,,,,,
2,A,B7,立榮航空,7009,,2018/08/08,13:25:00,2018/08/08,13:25:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,A,CA,中國國際,195,,2018/08/08,13:25:00,2018/08/08,13:25:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
1,A,KE,大韓航空,5695,,2018/08/08,13:25:00,2018/08/08,13:25:00,PUS,Busan,釜山,準時ONTIME,,,,,,
2,A,BR,長榮航空,2781,,2018/08/08,13:25:00,2018/08/08,13:25:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
1,A,CI,中華航空,642,,2018/08/08,13:30:00,2018/08/08,13:30:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
2,A,AE,華信航空,992,,2018/08/08,13:30:00,2018/08/08,13:30:00,XMN,Xiamen,廈門,準時ONTIME,,,,,,
2,A,CZ,南方航空,3097,,2018/08/08,13:30:00,2018/08/08,13:30:00,CAN,Guangzhou,廣州,準時ONTIME,,,,,,","
2,A,CI,中華航空,8522,,2018/08/08,13:30:00,2018/08/08,13:30:00,CAN,Guangzhou,廣州,準時ONTIME,,,,,,
2,A,MF,廈門航空,9023,,2018/08/08,13:30:00,2018/08/08,13:30:00,XMN,Xiamen,廈門,準時ONTIME,,,,,,
2,A,BR,長榮航空,169,,2018/08/08,13:35:00,2018/08/08,13:35:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,A,OZ,韓亞航空,6873,,2018/08/08,13:35:00,2018/08/08,13:35:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,A,TG,泰國航空,6391,,2018/08/08,13:35:00,2018/08/08,13:35:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,A,B7,立榮航空,7027,,2018/08/08,13:35:00,2018/08/08,13:35:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,A,BR,長榮航空,808,,2018/08/08,13:40:00,2018/08/08,13:40:00,MFM,Macau,澳門,準時ONTIME,,,,,,
1,A,NX,澳門航空,610,,2018/08/08,13:40:00,2018/08/08,13:40:00,MFM,Macau,澳門,準時ONTIME,,,,,,
1,A,TR,酷航,996,,2018/08/08,13:40:00,2018/08/08,13:40:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,","
2,A,BR,長榮航空,105,,2018/08/08,13:45:00,2018/08/08,13:45:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
2,A,TG,泰國航空,6363,,2018/08/08,13:45:00,2018/08/08,13:45:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
2,A,NH,全日本空輸,5801,,2018/08/08,13:45:00,2018/08/08,13:45:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
2,A,BR,長榮航空,282,,2018/08/08,14:00:00,2018/08/08,14:00:00,CEB,Cebu,宿霧,準時ONTIME,,,,,,
2,A,CI,中華航空,502,,2018/08/08,14:05:00,2018/08/08,14:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,A,JL,日本航空,805,,2018/08/08,14:05:00,2018/08/08,14:05:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
2,A,CZ,南方航空,4804,,2018/08/08,14:05:00,2018/08/08,14:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,A,MU,東方航空,8902,,2018/08/08,14:05:00,2018/08/08,14:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,A,HA,夏威夷航空,5403,,2018/08/08,14:05:00,2018/08/08,14:05:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
2,A,MH,馬來西亞,9125,,2018/08/08,14:05:00,2018/08/08,14:05:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
2,A,CI,中華航空,9905,,2018/08/08,14:05:00,2018/08/08,14:05:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
1,A,CI,中華航空,161,,2018/08/08,14:10:00,2018/08/08,14:10:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,A,DL,達美航空,7718,,2018/08/08,14:10:00,2018/08/08,14:10:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,A,KE,大韓航空,5691,,2018/08/08,14:10:00,2018/08/08,14:10:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,A,CX,國泰航空,406,,2018/08/08,14:15:00,2018/08/08,14:15:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
2,A,AC,加拿大航空,17,,2018/08/08,14:15:00,2018/08/08,14:15:00,YVR,Vancouver,溫哥華,準時ONTIME,,,,,,
1,A,KA,國泰港龍,5406,,2018/08/08,14:15:00,2018/08/08,14:15:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
2,A,TG,泰國航空,5870,,2018/08/08,14:15:00,2018/08/08,14:15:00,YVR,Vancouver,溫哥華,準時ONTIME,,,,,,
1,A,MH,馬來西亞,366,,2018/08/08,14:20:00,2018/08/08,14:20:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,
1,A,CI,中華航空,9424,,2018/08/08,14:20:00,2018/08/08,14:20:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,
1,A,3K,捷星航空,724,,2018/08/08,14:25:00,2018/08/08,14:25:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,A,MU,東方航空,5007,,2018/08/08,14:25:00,2018/08/08,14:25:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,A,CI,中華航空,8000,,2018/08/08,14:25:00,2018/08/08,14:25:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,A,CI,中華航空,125,,2018/08/08,14:30:00,2018/08/08,14:30:00,ISG,Isigakijima,石垣島,準時ONTIME,,,,,,
2,A,JL,日本航空,5137,,2018/08/08,14:30:00,2018/08/08,14:30:00,ISG,Isigakijima,石垣島,準時ONTIME,,,,,,
2,A,CZ,南方航空,3025,,2018/08/08,14:35:00,2018/08/08,14:35:00,DYG,Zhangjiajie,張家界,準時ONTIME,,,,,,
1,A,D7,全亞洲航空,372,,2018/08/08,14:40:00,2018/08/08,14:40:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,
1,A,TR,酷航,899,,2018/08/08,14:45:00,2018/08/08,14:45:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
2,A,HX,香港航空,264,,2018/08/08,14:45:00,2018/08/08,14:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,
1,A,7C,濟州航空,2611,,2018/08/08,14:45:00,2018/08/08,14:45:00,MWX,MUAN,務安,準時ONTIME,,,,,,
2,A,BR,長榮航空,2894,,2018/08/08,14:45:00,2018/08/08,14:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,CZ,南方航空,3017,,2018/08/08,14:50:00,2018/08/08,14:50:00,CSX,Changsha,長沙,準時ONTIME,,,,,,
1,A,Z2,菲亞航,7128,,2018/08/08,14:50:00,2018/08/08,14:50:00,CEB,Cebu,宿霧,準時ONTIME,,,,,,
2,A,CI,中華航空,8507,,2018/08/08,14:50:00,2018/08/08,14:50:00,CSX,Changsha,長沙,準時ONTIME,,,,,,
2,A,MF,廈門航空,9215,,2018/08/08,14:50:00,2018/08/08,14:50:00,CSX,Changsha,長沙,準時ONTIME,,,,,,
2,A,AE,華信航空,5978,,2018/08/08,14:50:00,2018/08/08,14:50:00,CSX,Changsha,長沙,準時ONTIME,,,,,,
2,A,AF,法國航空,8414,,2018/08/08,14:55:00,2018/08/08,14:55:00,AMS,Amsterdam,阿姆斯特丹,準時ONTIME,,,,,,
2,A,KL,荷蘭航空,807,,2018/08/08,14:55:00,2018/08/08,14:55:00,AMS,Amsterdam,阿姆斯特丹,準時ONTIME,,,,,,
2,A,BR,長榮航空,272,,2018/08/08,14:55:00,2018/08/08,14:55:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,
2,A,CI,中華航空,9388,,2018/08/08,14:55:00,2018/08/08,14:55:00,AMS,Amsterdam,阿姆斯特丹,準時ONTIME,,,,,,
2,A,BR,長榮航空,802,,2018/08/08,15:00:00,2018/08/08,15:00:00,MFM,Macau,澳門,準時ONTIME,,,,,,","
2,A,BR,長榮航空,131,,2018/08/08,15:05:00,2018/08/08,15:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,A,BR,長榮航空,711,,2018/08/08,15:05:00,2018/08/08,15:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,A,B7,立榮航空,7015,,2018/08/08,15:05:00,2018/08/08,15:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,A,NH,全日本空輸,5811,,2018/08/08,15:05:00,2018/08/08,15:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,A,TG,泰國航空,6357,,2018/08/08,15:05:00,2018/08/08,15:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,A,HO,吉祥航空,3181,,2018/08/08,15:05:00,2018/08/08,15:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,A,CA,中國國際,5511,,2018/08/08,15:05:00,2018/08/08,15:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
1,A,CI,中華航空,752,,2018/08/08,15:10:00,2018/08/08,15:10:00,SIN,Singapore,新加坡,準時ONTIME,,SUB,Surabaya,泗水,,
1,A,CI,中華航空,792,,2018/08/08,15:10:00,2018/08/08,15:10:00,HAN,Hanoi,河內,準時ONTIME,,,,,,",,"
1,A,CX,國泰航空,400,,2018/08/08,15:10:00,2018/08/08,15:10:00,HKG,HongKong,香港,準時ONTIME,,,,,,
1,A,VN,越南航空,3584,,2018/08/08,15:10:00,2018/08/08,15:10:00,HAN,Hanoi,河內,準時ONTIME,,,,,,",,"
1,A,GA,印尼航空,9995,,2018/08/08,15:10:00,2018/08/08,15:10:00,SIN,Singapore,新加坡,準時ONTIME,,SUB,Surabaya,泗水,,
1,A,KA,國泰港龍,5400,,2018/08/08,15:10:00,2018/08/08,15:10:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
1,A,CI,中華航空,782,,2018/08/08,15:15:00,2018/08/08,15:15:00,SGN,HoChiMinh,胡志明市,準時ONTIME,,,,,,
1,A,CX,國泰航空,522,,2018/08/08,15:15:00,2018/08/08,15:15:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
1,A,VN,越南航空,3580,,2018/08/08,15:15:00,2018/08/08,15:15:00,SGN,HoChiMinh,胡志明市,準時ONTIME,,,,,,
1,A,KA,國泰港龍,5522,,2018/08/08,15:15:00,2018/08/08,15:15:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
2,A,CI,中華航空,157,,2018/08/08,15:20:00,2018/08/08,15:20:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
1,A,CI,中華航空,862,,2018/08/08,15:20:00,2018/08/08,15:20:00,PNH,PhnomPenh,金邊,準時ONTIME,,,,,,
2,A,JL,日本航空,5103,,2018/08/08,15:20:00,2018/08/08,15:20:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,A,BR,長榮航空,868,,2018/08/08,15:25:00,2018/08/08,15:25:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
2,A,AE,華信航空,270,,2018/08/08,15:25:00,2018/08/08,15:25:00,CGQ,Changchun,長春,準時ONTIME,,,,,,","
2,A,HX,香港航空,1868,,2018/08/08,15:25:00,2018/08/08,15:25:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
2,A,CZ,南方航空,4758,,2018/08/08,15:25:00,2018/08/08,15:25:00,CGQ,Changchun,長春,準時ONTIME,,,,,,","
1,A,CX,國泰航空,430,,2018/08/08,15:35:00,2018/08/08,15:35:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
1,A,KA,國泰港龍,5430,,2018/08/08,15:35:00,2018/08/08,15:35:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
2,A,CI,中華航空,532,,2018/08/08,15:40:00,2018/08/08,15:40:00,TAO,Qingdao,青島,準時ONTIME,,,,,,
2,A,MU,東方航空,8910,,2018/08/08,15:40:00,2018/08/08,15:40:00,TAO,Qingdao,青島,準時ONTIME,,,,,,
1,A,IT,台灣虎航,237,,2018/08/08,15:45:00,2018/08/08,15:45:00,HKD,Hakodate,函館,準時ONTIME,,,,,,
2,A,CI,中華航空,512,,2018/08/08,15:50:00,2018/08/08,15:50:00,PEK,Beijing,北京,準時ONTIME,,,,,,
