terminal,type,aircode,airname,flightid,gate,date,time,estdate,esttime,location,locationeng,locationcn,status,aircraft,otherport,otherenf,othercn,luggagegate,checkincounter
2,D,CI,中華航空,8527,D2,2018/08/06,12:30:00,2018/08/06,12:24:52,SZX,Shenzhen,深圳,出發DEPARTED,,,,,,8
1,D,3K,捷星航空,721,A2,2018/08/06,12:40:00,2018/08/06,12:34:06,KIX,OsakaKansai,大阪/關西,出發DEPARTED,A320,,,,,6
1,D,JW,香草航空,104,B2,2018/08/06,12:40:00,2018/08/06,12:35:28,NRT,Tokyo,東京,出發DEPARTED,A320,,,,,5
2,D,BR,長榮航空,869,C1,2018/08/06,12:40:00,2018/08/06,12:40:14,HKG,HongKong,香港,出發DEPARTED,B777-300,,,,,16
2,D,HX,香港航空,1869,C1,2018/08/06,12:40:00,2018/08/06,12:40:14,HKG,HongKong,香港,出發DEPARTED,,,,,,16
2,D,CI,中華航空,104,D7,2018/08/06,12:40:00,2018/08/06,12:34:00,NRT,Tokyo,東京,出發DEPARTED,A330-300,,,,,13
2,D,JL,日本航空,5176,D7,2018/08/06,12:40:00,2018/08/06,12:34:00,NRT,Tokyo,東京,出發DEPARTED,,,,,,13
2,D,DL,達美航空,7723,D7,2018/08/06,12:40:00,2018/08/06,12:34:00,NRT,Tokyo,東京,出發DEPARTED,,,,,,13
1,D,OD,馬印航空,633,A1,2018/08/06,12:45:00,2018/08/06,13:06:50,KUL,KualaLumpur,吉隆坡,出發DEPARTED,B737-900,,,,,6
1,D,HO,吉祥航空,1310,B1,2018/08/06,12:45:00,2018/08/06,12:41:52,PVG,Shanghai/Pudong,上海/浦東,出發DEPARTED,A320,,,,,1
1,D,BR,長榮航空,2732,B1,2018/08/06,12:45:00,2018/08/06,12:41:52,PVG,Shanghai/Pudong,上海/浦東,出發DEPARTED,,,,,,1
1,D,TG,泰國航空,634,B8,2018/08/06,12:50:00,2018/08/06,13:28:05,ICN,Incheon,仁川,出發DEPARTED,B777-200,,,,,5
1,D,BR,長榮航空,2224,B8,2018/08/06,12:50:00,2018/08/06,13:28:05,ICN,Incheon,仁川,出發DEPARTED,,,,,,5
2,D,JL,日本航空,804,D3,2018/08/06,12:50:00,2018/08/06,12:50:35,NRT,Tokyo,東京,出發DEPARTED,B737-800,,,,,7
2,D,HA,夏威夷航空,5402,D3,2018/08/06,12:50:00,2018/08/06,12:50:35,NRT,Tokyo,東京,出發DEPARTED,,,,,,7
2,D,AA,美國航空,8490,D3,2018/08/06,12:50:00,2018/08/06,12:50:35,NRT,Tokyo,東京,出發DEPARTED,,,,,,7
2,D,MH,馬來西亞,9124,D3,2018/08/06,12:50:00,2018/08/06,12:50:35,NRT,Tokyo,東京,出發DEPARTED,,,,,,7
2,D,CI,中華航空,9904,D3,2018/08/06,12:50:00,2018/08/06,12:50:35,NRT,Tokyo,東京,出發DEPARTED,,,,,,7
2,D,OZ,韓亞航空,712,C7,2018/08/06,12:55:00,2018/08/06,13:05:20,ICN,Incheon,仁川,出發DEPARTED,A330-300,,,,,20
2,D,BR,長榮航空,2148,C7,2018/08/06,12:55:00,2018/08/06,13:05:20,ICN,Incheon,仁川,出發DEPARTED,,,,,,20
1,D,CX,國泰航空,461,B5,2018/08/06,13:00:00,2018/08/06,13:07:05,HKG,HongKong,香港,出發DEPARTED,A330-300,,,,,3
1,D,KA,國泰港龍,5461,B5,2018/08/06,13:00:00,2018/08/06,13:07:05,HKG,HongKong,香港,出發DEPARTED,,,,,,3
1,D,CX,國泰航空,450,B7,2018/08/06,13:00:00,2018/08/06,12:53:29,NRT,Tokyo,東京,出發DEPARTED,B777-300,,,,,2
1,D,IT,台灣虎航,214,B9,2018/08/06,13:00:00,2018/08/06,12:50:40,OKJ,Okayama,岡山,出發DEPARTED,A320-232,,,,,7
2,D,HU,海南航空,7988,D10,2018/08/06,13:00:00,2018/08/06,13:06:49,PEK,Beijing,北京,出發DEPARTED,B737,,,,,22
2,D,CA,中國國際,186,D8,2018/08/06,13:00:00,2018/08/06,13:33:41,PEK,Beijing,北京,出發DEPARTED,A330,,,,,1
2,D,BR,長榮航空,2762,D8,2018/08/06,13:00:00,2018/08/06,13:33:41,PEK,Beijing,北京,出發DEPARTED,,,,,,1
2,D,CI,中華航空,561,D1,2018/08/06,13:10:00,2018/08/06,13:08:00,XIY,Xian,西安,出發DEPARTED,A330-300,,,,,13
2,D,MU,東方航空,8907,D1,2018/08/06,13:10:00,2018/08/06,13:08:00,XIY,Xian,西安,出發DEPARTED,,,,,,13
2,D,HU,海南航空,7918,D4,2018/08/06,13:15:00,2018/08/06,13:10:02,LHW,Lanzhou,蘭州,出發DEPARTED,B737,,,,,22
2,D,ZH,深圳航空,9070,D9,2018/08/06,13:15:00,2018/08/06,13:34:05,JJN,JinJiang,泉州晉江,出發DEPARTED,B737,,,,,6
1,D,CX,國泰航空,495,B4,2018/08/06,13:20:00,2018/08/06,14:10:07,HKG,HongKong,香港,出發DEPARTED,A330,,,,,3
1,D,KA,國泰港龍,5495,B4,2018/08/06,13:20:00,2018/08/06,14:10:07,HKG,HongKong,香港,出發DEPARTED,,,,,,3
2,D,BX,釜山航空,794,C9,2018/08/06,13:20:00,2018/08/06,13:41:00,PUS,Busan,釜山,出發DEPARTED,A321,,,,,18
2,D,OZ,韓亞航空,9744,C9,2018/08/06,13:20:00,2018/08/06,13:41:00,PUS,Busan,釜山,出發DEPARTED,,,,,,18
1,D,KE,大韓航空,692,A5,2018/08/06,13:25:00,2018/08/06,13:30:35,ICN,Incheon,仁川,出發DEPARTED,A330,,,,,11
1,D,DL,達美航空,7866,A5,2018/08/06,13:25:00,2018/08/06,13:30:35,ICN,Incheon,仁川,出發DEPARTED,,,,,,11
1,D,CI,中華航空,9064,A5,2018/08/06,13:25:00,2018/08/06,13:30:35,ICN,Incheon,仁川,出發DEPARTED,,,,,,11
1,D,CI,中華航空,703,A8,2018/08/06,13:30:00,2018/08/06,13:27:00,MNL,Manila,馬尼拉,出發DEPARTED,A330-300,,,,,10
1,D,PR,菲律賓航空,873,A8,2018/08/06,13:30:00,2018/08/06,13:27:00,MNL,Manila,馬尼拉,出發DEPARTED,,,,,,10
1,D,D7,全亞洲航空,379,B3,2018/08/06,13:30:00,2018/08/06,13:30:22,KUL,KualaLumpur,吉隆坡,出發DEPARTED,A330-300,,,,,12
1,D,CI,中華航空,835,A9,2018/08/06,13:35:00,2018/08/06,13:36:00,BKK,Bangkok,曼谷(BKK),出發DEPARTED,A330-300,,,,,8
1,D,PG,曼谷航空,4902,A9,2018/08/06,13:35:00,2018/08/06,13:36:00,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,,,,,8
2,D,BR,長榮航空,130,C3,2018/08/06,13:35:00,2018/08/06,13:34:29,KIX,OsakaKansai,大阪/關西,出發DEPARTED,B777-300,,,,,16
2,D,NH,全日本空輸,5828,C3,2018/08/06,13:35:00,2018/08/06,13:34:29,KIX,OsakaKansai,大阪/關西,出發DEPARTED,,,,,,16
2,D,TG,泰國航空,6358,C3,2018/08/06,13:35:00,2018/08/06,13:34:29,KIX,OsakaKansai,大阪/關西,出發DEPARTED,,,,,,16
1,D,CX,國泰航空,523,B6,2018/08/06,13:45:00,2018/08/06,13:40:57,HKG,HongKong,香港,出發DEPARTED,A330,,,,,3
1,D,KA,國泰港龍,5523,B6,2018/08/06,13:45:00,2018/08/06,13:40:57,HKG,HongKong,香港,出發DEPARTED,,,,,,3
1,D,IT,台灣虎航,212,B1R,2018/08/06,13:55:00,2018/08/06,14:01:08,KIX,OsakaKansai,大阪/關西,出發DEPARTED,A320-232,,,,,7
1,D,JW,香草航空,106,B2,2018/08/06,13:55:00,2018/08/06,13:58:27,NRT,Tokyo,東京,出發DEPARTED,A320,,,,,5
1,D,TG,泰國航空,633,B8,2018/08/06,14:05:00,2018/08/06,14:18:32,BKK,Bangkok,曼谷(BKK),出發DEPARTED,A330-300,,,,,5
1,D,BR,長榮航空,2221,B8,2018/08/06,14:05:00,2018/08/06,14:18:32,BKK,Bangkok,曼谷(BKK),出發DEPARTED,,,,,,5
2,D,BR,長榮航空,855,C5R,2018/08/06,14:10:00,2018/08/06,14:13:32,HKG,HongKong,香港,出發DEPARTED,A321-200,,,,,16
2,D,HX,香港航空,1855,C5R,2018/08/06,14:10:00,2018/08/06,14:13:32,HKG,HongKong,香港,出發DEPARTED,,,,,,16
2,D,CI,中華航空,521,D6,2018/08/06,14:15:00,2018/08/06,14:18:00,CAN,Guangzhou,廣州,出發DEPARTED,B747-400,,,,,21
2,D,CZ,南方航空,4801,D6,2018/08/06,14:15:00,2018/08/06,14:18:00,CAN,Guangzhou,廣州,出發DEPARTED,,,,,,21
1,D,CI,中華航空,783,A4,2018/08/06,14:20:00,2018/08/06,14:29:00,SGN,HoChiMinh,胡志明市,出發DEPARTED,A330-300,,,,,8
1,D,VN,越南航空,3583,A4,2018/08/06,14:20:00,2018/08/06,14:29:00,SGN,HoChiMinh,胡志明市,出發DEPARTED,,,,,,8
2,D,CI,中華航空,172,D5,2018/08/06,14:20:00,2018/08/06,14:29:00,KIX,OsakaKansai,大阪/關西,出發DEPARTED,A330-300,,,,,5
2,D,JL,日本航空,5106,D5,2018/08/06,14:20:00,2018/08/06,14:29:00,KIX,OsakaKansai,大阪/關西,出發DEPARTED,,,,,,5
2,D,SQ,新加坡航空,877,D7,2018/08/06,14:20:00,2018/08/06,14:21:32,SIN,Singapore,新加坡,出發DEPARTED,A330,,,,,9
2,D,BR,長榮航空,2201,D7,2018/08/06,14:20:00,2018/08/06,14:21:32,SIN,Singapore,新加坡,出發DEPARTED,,,,,,9
1,D,IT,台灣虎航,202,B1R,2018/08/06,14:25:00,2018/08/06,14:26:52,NRT,Tokyo,東京,出發DEPARTED,A320-232,,,,,7
1,D,CI,中華航空,28,B7,2018/08/06,14:25:00,2018/08/06,14:31:00,ROR,Palau,帛琉,出發DEPARTED,B737-800,,,,,10
1,D,CI,中華航空,751,A6,2018/08/06,14:30:00,2018/08/06,14:37:00,SIN,Singapore,新加坡,出發DEPARTED,A330-300,SUB,Surabaya,泗水,,11
1,D,GA,印尼航空,9994,A6,2018/08/06,14:30:00,2018/08/06,14:37:00,SIN,Singapore,新加坡,出發DEPARTED,,SUB,Surabaya,泗水,,11
2,D,MU,東方航空,5092,C5R,2018/08/06,14:30:00,2018/08/06,14:29:49,LJG,Lijiang,麗江/三義,出發DEPARTED,B737,,,,,2
2,D,AE,華信航空,5012,C5R,2018/08/06,14:30:00,2018/08/06,14:29:49,LJG,Lijiang,麗江/三義,出發DEPARTED,,,,,,2
2,D,CI,中華航空,549,C8,2018/08/06,14:30:00,2018/08/06,14:30:00,XUZ,Xuzhou,徐州,出發DEPARTED,B737-800,,,,,6
1,D,CI,中華航空,915,A3,2018/08/06,14:35:00,2018/08/06,14:42:00,HKG,HongKong,香港,出發DEPARTED,A330-300,,,,,10
2,D,CZ,南方航空,3098,D4,2018/08/06,14:35:00,2018/08/06,14:29:40,CAN,Guangzhou,廣州,出發DEPARTED,A330,,,,,8
2,D,CI,中華航空,8521,D4,2018/08/06,14:35:00,2018/08/06,14:29:40,CAN,Guangzhou,廣州,出發DEPARTED,,,,,,8
2,D,CI,中華航空,108,A7,2018/08/06,14:40:00,2018/08/06,14:55:39,NRT,Tokyo,東京,出發DEPARTED,A330-300,,,,,3
2,D,DL,達美航空,7738,A7,2018/08/06,14:40:00,2018/08/06,14:55:39,NRT,Tokyo,東京,出發DEPARTED,,,,,,3
2,D,JL,日本航空,5048,A7,2018/08/06,14:40:00,2018/08/06,14:55:39,NRT,Tokyo,東京,出發DEPARTED,,,,,,3
1,D,NX,澳門航空,609,B1,2018/08/06,14:40:00,2018/08/06,14:46:06,MFM,Macau,澳門,出發DEPARTED,A319,,,,,7
2,D,BR,長榮航空,158,B9,2018/08/06,14:40:00,2018/08/06,14:42:36,KMQ,Komatsu,小松,出發DEPARTED,A321-200,,,,,16
2,D,TG,泰國航空,6376,B9,2018/08/06,14:40:00,2018/08/06,14:42:36,KMQ,Komatsu,小松,出發DEPARTED,,,,,,16
2,D,NH,全日本空輸,5820,B9,2018/08/06,14:40:00,2018/08/06,14:42:36,KMQ,Komatsu,小松,出發DEPARTED,,,,,,16
2,D,CA,中國國際,196,D8,2018/08/06,14:40:00,2018/08/06,14:40:12,PVG,Shanghai/Pudong,上海/浦東,出發DEPARTED,A330,,,,,1
2,D,B7,立榮航空,7010,D8,2018/08/06,14:40:00,2018/08/06,14:40:12,PVG,Shanghai/Pudong,上海/浦東,出發DEPARTED,,,,,,1
2,D,BR,長榮航空,2782,D8,2018/08/06,14:40:00,2018/08/06,14:40:12,PVG,Shanghai/Pudong,上海/浦東,出發DEPARTED,,,,,,1
2,D,BR,長榮航空,811,C4,2018/08/06,14:45:00,2018/08/06,15:08:49,MFM,Macau,澳門,出發DEPARTED,A321-200,,,,,16
2,D,BR,長榮航空,765,C5,2018/08/06,14:45:00,2018/08/06,14:41:54,CTU,Chengdu,成都,出發DEPARTED,A321-200,,,,,18
2,D,CA,中國國際,5526,C5,2018/08/06,14:45:00,2018/08/06,14:41:54,CTU,Chengdu,成都,出發DEPARTED,,,,,,18
2,D,CI,中華航空,527,D2,2018/08/06,14:50:00,2018/08/06,15:06:00,SZX,Shenzhen,深圳,出發DEPARTED,B747-400,,,,,13
2,D,CZ,南方航空,4807,D2,2018/08/06,14:50:00,2018/08/06,15:06:00,SZX,Shenzhen,深圳,出發DEPARTED,,,,,,13
1,D,TR,酷航,874,B5,2018/08/06,15:00:00,2018/08/06,14:56:25,NRT,Tokyo,東京,出發DEPARTED,B787-9,,,,,1
2,D,BR,長榮航空,277,C3,2018/08/06,15:05:00,2018/08/06,15:15:03,MNL,Manila,馬尼拉,出發DEPARTED,A321-200,,,,,16
1,D,MH,馬來西亞,367,A4,2018/08/06,15:10:00,2018/08/06,15:38:07,KUL,KualaLumpur,吉隆坡,出發DEPARTED,B737,,,,,2
1,D,CI,中華航空,9425,A4,2018/08/06,15:10:00,2018/08/06,15:38:07,KUL,KualaLumpur,吉隆坡,出發DEPARTED,,,,,,2
1,D,Z2,菲亞航,7129,B2,2018/08/06,15:15:00,2018/08/06,15:12:21,CEB,Cebu,宿霧,出發DEPARTED,A320,,,,,12
2,D,BR,長榮航空,160,C2,2018/08/06,15:15:00,2018/08/06,15:37:00,ICN,Incheon,仁川,出發DEPARTED,A330-300,,,,,16
2,D,OZ,韓亞航空,6872,C2,2018/08/06,15:15:00,2018/08/06,15:37:00,ICN,Incheon,仁川,出發DEPARTED,,,,,,16
2,D,TG,泰國航空,6392,C2,2018/08/06,15:15:00,2018/08/06,15:37:00,ICN,Incheon,仁川,出發DEPARTED,,,,,,16
1,D,CX,國泰航空,467,B4,2018/08/06,15:20:00,2018/08/06,15:15:23,HKG,HongKong,香港,出發DEPARTED,A330,,,,,3
1,D,KA,國泰港龍,5467,B4,2018/08/06,15:20:00,2018/08/06,15:15:23,HKG,HongKong,香港,出發DEPARTED,,,,,,3
2,D,BR,長榮航空,196,C6,2018/08/06,15:20:00,2018/08/06,15:17:31,NRT,Tokyo,東京,出發DEPARTED,A330-300,,,,,16
2,D,NH,全日本空輸,5806,C6,2018/08/06,15:20:00,2018/08/06,15:17:31,NRT,Tokyo,東京,出發DEPARTED,,,,,,16
2,D,TG,泰國航空,6352,C6,2018/08/06,15:20:00,2018/08/06,15:17:31,NRT,Tokyo,東京,出發DEPARTED,,,,,,16
1,D,3K,捷星航空,724,B3,2018/08/06,15:25:00,2018/08/06,15:22:05,SIN,Singapore,新加坡,出發DEPARTED,A320,,,,,6
1,D,QF,澳洲航空,5324,B3,2018/08/06,15:25:00,2018/08/06,15:22:05,SIN,Singapore,新加坡,出發DEPARTED,,,,,,6
1,D,IT,台灣虎航,505,B1R,2018/08/06,15:30:00,2018/08/06,15:43:42,DMK,DMK,廊曼,出發DEPARTED,A320-232,,,,,7
2,D,CI,中華航空,523,D3,2018/08/06,15:30:00,2018/08/06,15:24:00,HAK,Haikou,海口,出發DEPARTED,B737-800,,,,,6
2,D,MU,東方航空,5008,D6,2018/08/06,15:30:00,2018/08/06,15:51:22,PVG,Shanghai/Pudong,上海/浦東,出發DEPARTED,A330,,,,,2
2,D,CI,中華航空,8001,D6,2018/08/06,15:30:00,2018/08/06,15:51:22,PVG,Shanghai/Pudong,上海/浦東,出發DEPARTED,,,,,,2
2,D,CZ,南方航空,3026,C5R,2018/08/06,15:35:00,2018/08/06,16:03:23,DYG,Zhangjiajie,張家界,出發DEPARTED,A320,,,,,8
2,D,JL,日本航空,822,D10,2018/08/06,15:40:00,2018/08/06,15:37:35,NGO,Nagoya,名古屋,出發DEPARTED,B737-800,,,,,7
2,D,HA,夏威夷航空,5412,D10,2018/08/06,15:40:00,2018/08/06,15:37:35,NGO,Nagoya,名古屋,出發DEPARTED,,,,,,7
2,D,CI,中華航空,9922,D10,2018/08/06,15:40:00,2018/08/06,15:37:35,NGO,Nagoya,名古屋,出發DEPARTED,,,,,,7
1,D,7C,濟州航空,2612,A3,2018/08/06,15:45:00,2018/08/06,15:53:26,MWX,MUAN,務安,出發DEPARTED,B737,,,,,11
1,D,TR,酷航,899,B8,2018/08/06,15:45:00,2018/08/06,15:37:36,SIN,Singapore,新加坡,出發DEPARTED,B787-9,,,,,1
2,D,CZ,南方航空,3018,A9,2018/08/06,15:50:00,2018/08/06,15:49:44,CSX,Changsha,長沙,出發DEPARTED,A321,,,,,8
2,D,CI,中華航空,8508,A9,2018/08/06,15:50:00,2018/08/06,15:49:44,CSX,Changsha,長沙,出發DEPARTED,,,,,,8
2,D,MF,廈門航空,9216,A9,2018/08/06,15:50:00,2018/08/06,15:49:44,CSX,Changsha,長沙,出發DEPARTED,,,,,,8
2,D,AE,華信航空,5977,A9,2018/08/06,15:50:00,2018/08/06,15:49:44,CSX,Changsha,長沙,出發DEPARTED,,,,,,8
1,D,D7,全亞洲航空,373,B3,2018/08/06,15:55:00,2018/08/06,16:33:19,KUL,KualaLumpur,吉隆坡,出發DEPARTED,A330-300,,,,,12
2,D,AC,加拿大航空,18,C7,2018/08/06,15:55:00,2018/08/06,15:53:02,YVR,Vancouver,溫哥華,出發DEPARTED,B787-9,,,,,20
2,D,TG,泰國航空,5871,C7,2018/08/06,15:55:00,2018/08/06,15:53:02,YVR,Vancouver,溫哥華,出發DEPARTED,,,,,,20
1,D,CI,中華航空,186,B1R,2018/08/06,16:00:00,2018/08/06,16:14:00,PUS,Busan,釜山,出發DEPARTED,B737-800,,,,,8
1,D,KE,大韓航空,5698,B1R,2018/08/06,16:00:00,2018/08/06,16:14:00,PUS,Busan,釜山,出發DEPARTED,,,,,,8
1,D,KL,荷蘭航空,4994,B1R,2018/08/06,16:00:00,2018/08/06,16:14:00,PUS,Busan,釜山,出發DEPARTED,,,,,,8
